time_step;cre21;mv_f0_lv_evans_thompson_2;mv_f0_lv_nrcl_dng_hgs;mv_f0_lv_evans_breens;mv_f0_lv_peledora_sunline;mv_f0_lv_pickering_dng_hgs;mv_f0_lv_dng_hgs_hall_2s;mv_f0_lv_missen_thompson;mv_f0_lv_atlas_olympus;mv_f0_lv_aylmer_glasscocks;mv_f0_lv_grandiflora_dng_hgs;mv_f0_lv_thompson_1_dng_hgs;mv_f0_lv_thompson_2_dnong_hgs;mv_f0_lv_dng_hgs_2n_ballarto;mv_f0_lv_thompson_p12_evans;mv_f0_lv_davis_dnong_hgs;mv_f0_lv_hall_p26_dng_hgs;mv_f0_lv_remount_latchford;mv_f0_lv_hall_heatherleigh;mv_f0_lv_kcc_park_dng_hgs;mv_f0_lv_marriott_rayoff;mv_f0_lv_eagle_dng_hgs;mv_f0_lv_dng_hgs_turf;mv_f0_lv_mcnabb_hall;mv_f0_lv_hall_p23_dng_hgs;mv_f0_lv_dng_hgs_2s_ballarto;mv_f0_lv_thompsons_evans;mv_f0_lv_dng_hgs_p3_thompsons;mv_f0_lv_hall_p25_dng_hgs;mv_f0_lv_fintonia_erindale;mv_f0_lv_saltbush_kingfern;mv_f0_lv_thompsons_3w_evans;mv_f0_lv_redpoll_alarah;mv_f0_lv_beechwood_melington;mv_f0_lv_latchford_whitfield;mv_f0_lv_dng_hgs_p4_thompsons;mv_f0_lv_fairhaven_taplan;mv_f0_lv_orion_bacchus;mv_f0_lv_marriott_thompsons;mv_f0_lv_blue_mist_lyndhurst;mv_f0_lv_dng_hgs_p5_thompsons;mv_f0_lv_wentworth_dng_hgs;mv_f0_lv_west_brookwater;mv_f0_lv_dng_hgs_4n_glasscock;mv_f0_lv_ercildoun_alarah;mv_f0_lv_invaders_dnong_hgs;mv_f0_lv_marriott_graegwen;mv_f0_lv_dng_hgs_n735_hall;mv_f0_lv_wentworth_2_dng_hgs;mv_f0_lv_chrysco_flowers_p2;mv_f0_lv_dng_hgs_p17_hall;mv_f0_lv_dng_hgs_p7_thompsons;mv_f0_lv_olida_albida;mv_f0_lv_wentworth_p1_dng_hgs;mv_f0_lv_dng_hgs_p6_thompsons;mv_f0_lv_dnong_hgs_glasscocks;mv_f0_lv_gwen_missens;mv_f0_lv_dng_hgs_nth_p21_hall;mv_f0_lv_dng_hgs_1n_ballarto;mv_f0_lv_dnong_hgs_thompson;mv_f0_lv_tea_tree_castawellan;mv_f0_lv_dng_hgs_p15_wedge;mv_f0_lv_lyndhurst_boland;mv_f0_lv_thompson_1_dnong_hgs;mv_f0_lv_lindwall_everlasting;mv_f0_lv_oldenburg_lamada;mv_f0_lv_dng_hgs_p22_nth_hall;mv_f0_lv_dng_hgs_p2_thompsons;mv_f0_lv_freshwater_mermaid;mv_f0_lv_tetrabine_silverwatt;mv_f0_lv_hall_p20_dng_hgs;mv_f0_lv_dng_hgs_1s_ballarto;mv_f0_lv_dng_hgs_hall;mv_f0_lv_dng_hgs_p18_hall;mv_f0_lv_hall_dng_hasting_1w;mv_f0_lv_fortuna_westernport;mv_f0_lv_one_hayton_park;mv_f0_lv_thompson_missens;mv_f0_lv_dng_hgs_cameron;mv_f0_lv_pegasus_minerva
10;15.419171047476402;7.915937684730675;23.270945467311595;18.081027480608615;14.433103776549453;0.1627737306991371;0.2278360731938884;0.1087997427358425;19.41280427837367;19.46043128541891;5.134513906610354;30.266494799883258;10.373466412571856;12.287869274331236;19.53086221885044;6.811897739496827;13.28939093474403;1.5189908065150275;4.476071489743856;0.11865847623551762;14.161914772961904;0.1625795979128512;0.16280521878469317;0.162605041460143;1.3686500243618565;7.359821703396732;17.90877052628761;0.162857270713534;0.1625615679617389;17.202876455441395;21.701164941890973;13.584066480062573;16.01266742955177;14.501964177894683;11.036716649354993;4.985117714067562;34.24568294618109;15.972288845121607;1.6714192964573704;20.928671226555764;0.1628428104741719;0.16260958985334167;1.7000305043586679;3.9673270292535;27.62731743243631;10.813820209923785;15.85746796255982;11.922212685537524;0.16260394894670482;4.610204173225661;31.030375725469924;24.833960816299815;17.560992967191552;0.1625959500098191;0.1628310347864544;6.069299243690113;0.16322332420599522;0.16268084823516107;2.86374463816767;0.16287599349408144;16.595184460498484;2.1712318472263608;15.109132429083727;0.16288502043302594;20.455257093887504;19.233485013330153;0.1626681289670333;0.16286600364475246;24.41633902585855;14.745730982090954;0.1626196164085533;0.16258528683300172;11.43151180696877;5.0106330474305505;1.575575400876497;17.332499557757174;6.097899240250746;17.60866788881879;0.16259744149948877;17.7874265560934
11;15.120145283383108;6.184400524775138;16.327770648230622;18.913853832872977;13.990460835431081;0.1627864670419533;0.2399212595167232;0.10880402874671956;19.601290461775868;18.430773677351635;4.293989499698439;30.21063185201579;10.534080351031278;11.041524272081022;19.47883465935002;6.4856231039388454;6.301826432271277;2.1377958943666813;4.5057351603456;0.11866795613239875;14.874672315195378;0.16259515166437713;0.16281786714907295;0.1626189011154907;1.2752123515387987;16.49386086212788;17.636493770955113;0.16286887780402742;0.16260785543417522;16.978986460304316;20.54904659931712;13.858294705351978;15.634983072046413;14.591742539571817;10.99617421806281;4.248445412398165;32.46690847842899;15.569261568451424;1.350849388903622;19.985538665328413;0.16285465942992142;0.16262453159892;1.8003024570985449;3.465028522279258;28.23625723570848;11.85515492142432;15.939422466703254;12.727622390082812;0.16261889017369646;4.560318599619153;31.816696668175858;24.317477075948275;17.120176994369288;0.1626108905024643;0.1628430033147254;7.052078146443696;0.1632297932283671;0.16269449668612518;2.9035001146034345;0.16288736162403283;14.927183890032367;2.049157962898828;16.151718002434233;0.16289628518529298;20.70882826267141;17.796652880378932;0.16268199012539952;0.16287748960463924;24.21648568471076;15.207947900954682;0.16264722251780592;0.16260084397031624;11.11451243963684;5.3976582589662625;1.2680162322795034;16.400662778208268;5.916927784717712;16.411108424495467;0.16261270799534833;16.266378671673447
12;14.918129508096412;7.396327305163484;7.1156349641860945;20.01891156313793;14.370207421214218;0.1627864185253982;0.2338646094636994;0.10880520020342475;19.381090400892724;18.365823223349043;3.290752058487143;27.87329726268572;11.759233990695915;9.876151128968583;19.966642219680427;6.919372281209522;7.463121277573308;1.3692694293130616;4.444321629671427;0.11866701842927906;14.052239065509092;0.16259698938753187;0.16282132653234377;0.16262001405855342;1.434935177627659;30.069493021670944;16.714372225911575;0.1628712233037169;0.16260241980765924;17.602287265270753;19.06776604652341;15.287676025312088;15.434857623669657;15.587920292615678;9.246557179895042;4.5160486337817805;30.31105084827171;13.453843369120133;1.3841068148035218;20.489114730671147;0.16285650338990762;0.1626258287088051;1.6717507954478503;4.937570390621896;26.784402743613267;11.573370021468504;14.82873123310273;12.742222006350499;0.16262018723887262;20.30217307308361;31.886397688993917;23.086096382803454;16.703384220731255;0.16261218750338197;0.16284459751368835;8.44795284090923;0.16323152306976302;0.16269229952146685;3.0506778122859393;0.1628904453845878;13.30521245251384;2.0809799318224753;15.380868305798327;0.1628993385247075;20.03989081482109;17.043784784745284;0.16268050952222893;0.16288008545247895;23.16701906043538;15.615701931645257;0.16264492939716618;0.16260269337689964;12.159211228881887;5.3265426519369345;1.5819191263849606;16.750512248851425;5.724502075790687;15.2406978712791;0.16261445540747846;15.273585163254397
13;15.587777327570501;9.79944560362361;4.095583112353709;17.46036487099665;13.718271021169068;0.1627495205320475;0.10839151625004928;0.1087955691994104;19.988011431474696;19.285359866212545;4.285387086249747;29.07333643919401;12.505364727592058;8.725128162967252;18.539121738393952;6.769959912062173;7.078311062191108;1.355788724552269;5.608554027251584;0.11863667709402635;12.466634553831533;0.16255534035611688;0.1627926326150822;0.1625720123995694;1.0230733369425247;34.39895056925489;17.90943590075404;0.16284059855781963;0.16256011848848467;16.267137533343707;19.82671493079236;15.632803797554399;15.528186073331465;15.731402804322242;7.736976419176389;3.480049857229514;28.403870312472275;13.636910879301261;1.802243574418458;20.244400016383853;0.1628243553445332;0.16258306625189756;1.8715237833856764;12.275776613364066;32.63340762072987;11.22485728608749;14.850554267011123;12.376898115214495;0.16257742626594157;39.892425583571224;25.93976311605648;26.068415494917986;17.293237702420086;0.16256942863354132;0.16281169056876393;7.497582394520408;0.16321720001146744;0.16264794448820197;1.9819787907260622;0.16286194925055536;13.511841375521985;2.3568990450453295;15.932327012071498;0.16287085807643484;18.617650740581606;19.279329273638936;0.16263616392278374;0.16285021932982502;23.663126890285273;17.870637157875805;0.16260148908730535;0.16256105267834614;11.813445031430533;4.650724405563455;1.335208479164515;15.198804195252343;6.405662504212743;12.97726014577267;0.16257246839231826;14.22681165341812
14;16.686190642559833;10.011347272272204;4.378412683221554;16.176264083942858;13.523883196975902;0.16269561626573817;0.10834579940683599;0.10877560077219468;21.36006010604206;19.451806511675894;4.789039782627909;29.567798426125314;9.59684197437259;8.48643787297289;21.659837239157515;6.18165222724631;7.27526203110133;1.3574096077940263;8.440024571416151;0.11859483360425252;17.826270414353093;0.1624856271612518;0.1627391015428532;0.1624988830932903;1.3290260714296436;48.969030453215936;22.648201225247735;0.1627903014001559;0.16248958354284515;17.0053968021356;20.13371298033472;15.648012331942276;18.059597383267842;16.62724780998682;8.696404465969403;4.0492135806206395;32.12194596078447;13.729737880946407;4.128144280424678;23.370791756762554;0.1627731017887984;0.1625144387400278;1.9868539995650345;10.389975065047958;38.25652307524432;12.452799721555769;14.646060568227515;14.265949002271059;0.16250880113534022;21.413376667933765;34.591258159062136;38.935481084655414;18.801846894847348;0.1625008068785873;0.16275996230267967;7.74763181515838;0.163187449303565;0.1625880457810216;1.5555725339695445;0.16281265730956562;15.818296862101795;4.051287545470611;17.747945565691747;0.16282190828091844;18.767523898827484;22.76162660705564;0.16257373704597605;0.16280039908254335;26.442801541165267;18.431030583085327;0.16253154938077324;0.16249136641348014;11.027807086182486;6.16414978183709;7.141191816919484;17.29420169117013;7.249483139701315;12.374577306766632;0.16250316255117064;15.893844582991981
15;17.11229664795114;9.429315477538005;6.3273803557033395;15.075867734765863;14.97928522468478;0.16266598799708196;0.10832409864559767;0.10876613585215937;20.594599207270356;20.585421559802263;4.075460894123319;30.90479118735926;9.46350037589618;8.615212121025587;20.599093810110233;6.583344774454192;8.053148919830047;1.360473272677238;9.490205896859859;0.11857187171917295;16.3109776681597;0.16245260756300933;0.16271479530702457;0.16246617325351867;1.1298251378063182;21.585923674638995;24.658610083317303;0.1627649946152624;0.16245156341047803;19.302311943680504;21.09444725613181;16.52126616459632;18.035288441534362;18.43924213870551;8.007684087290377;2.9135007992918074;35.44717156461268;12.320327635433006;4.435030839804741;21.43948306845774;0.16274681268232138;0.16248095005566204;2.393307626562284;9.885738212362595;36.69484502647731;13.696442729413338;14.786264863406037;14.031461759836631;0.16247531361273337;38.142311936027056;28.58420519857959;47.17291325985172;18.83973402764976;0.1624673210033036;0.16273318364249542;9.132651841287915;0.1631730236444315;0.16255375769170063;1.5693067279151869;0.16278870399800555;10.762029946526603;3.674847915093156;18.282281524877796;0.1627979831694625;19.762303583362336;20.32886850839956;0.16253973075951225;0.16277558112996451;26.106569860850765;17.792103368241698;0.16249555109891037;0.16245830641338632;10.332617372008599;5.666885960874126;10.099528843036577;16.246654832270654;7.764536404538457;11.847490375114566;0.16246977926828257;16.56619204083197
16;18.89794270963793;9.60893121789949;10.001915430874282;15.166752969206613;16.526602012143474;0.1625463188898339;0.10823143530109432;0.10872157604651687;22.14822876449088;21.961531678300457;3.9139925387077237;33.44347641451593;12.01762352262416;10.051387035113256;21.51251451962593;6.6546674096906875;7.671534136423959;1.4191146902701157;12.510673693771443;0.11847998391014171;17.987850778104203;0.16231024202418942;0.16259307790605235;0.16232802073830738;1.423511000742846;34.780936703892664;21.225403848807513;0.16265340342424542;0.16231808302063142;22.178393922017623;23.82672371956962;16.829285860191014;18.106880436923714;19.84281020918058;9.76571137719958;2.3140050957346228;39.98963919366564;13.519716342281878;4.717714480063618;23.751940753892764;0.162633334790841;0.16234067965564003;2.660421635107031;10.433614243123676;39.10401221047393;12.490374790965198;16.709467347470287;15.698188418773382;0.1623350480787762;39.30745821188317;43.749089776975566;33.27387574143404;20.11386782322616;0.16232706236943636;0.1626187684551112;9.661969884252102;0.1631064621074072;0.16242328813611706;1.570373461764961;0.16267881216721256;13.273588670457961;2.5984865863579927;20.694761399083667;0.16268904625739528;21.667757468298284;25.724585065592265;0.16240716969664232;0.16266492944075223;30.044045131061548;20.91796505466787;0.16236110840602427;0.16231593874901099;11.010268781743699;5.636437162485943;6.070761363349311;18.314038072072034;8.180458600283249;12.374386133727652;0.16232791385983156;18.99990686464264
17;19.42702529389528;8.552966166476397;16.767986940131223;16.169947380328495;17.3658617530407;0.16250619254537496;0.10819930320637322;0.10870757708753091;20.773346964969427;23.866410488803723;5.655280342219333;33.784672612565295;12.681173003023648;10.686149857211662;21.750472704538414;6.727669405635927;7.284970531815856;1.9518137676520801;8.88543643872679;0.11844901572839303;17.553237944745288;0.16226071847243434;0.16255751552906444;0.16227617626449514;1.037640318207233;31.364563001739125;24.313485725420524;0.16261791602078515;0.1622709450761962;20.23395755289202;23.326539111834023;14.552410612833663;19.78299323799415;18.766530103128808;10.097963026356272;2.247638520181585;39.596222697680325;12.961584012196287;5.806740770133735;25.815066192060527;0.16259673789972007;0.16229182967264655;2.391179466455506;6.055441247298203;40.73964088499672;18.663924317696786;17.65702647425367;17.31693241496152;0.1622861997890566;39.183281794354905;62.11967127321502;29.167757230098594;20.891865172679783;0.16227821648380444;0.16258161965778176;10.262687459660594;0.1630852532914054;0.1623774879844872;1.5707264950325515;0.16264476527053942;12.82066327407586;3.029382046850176;21.70033982472861;0.16265512126546983;21.126281791390458;25.38464676917458;0.1623602461964784;0.16262999492368807;30.453669309193426;20.88483224770944;0.16231283244380734;0.16226640849463458;10.993228821072151;6.406406428662378;6.799975694518529;21.43884572701415;8.953683546063766;18.86382767097954;0.16227883983563593;20.877081681505626
18;21.19346562237134;7.892978204926132;16.977920479279828;26.071688407185604;20.809199229840566;0.16239218919681386;0.10810731990226635;0.10866757461124228;21.80301757234097;25.985772062923157;7.239527105502264;32.915842534343014;12.254910040713975;11.740347169315378;22.072607677556487;6.47714988408626;7.292583796231828;1.6394954559062207;8.205928470656055;0.11836056963522021;18.225566650121845;0.16211768772371565;0.1624493750954886;0.1621372705174092;3.166117784589568;32.7666733518106;17.90016174358032;0.16251518135004633;0.1621307564013445;22.16121888168606;26.023757359049476;20.624669971092036;20.49095573033648;21.371743798329586;11.518029421133022;1.3485675466625056;45.83042439841527;15.0926924904715;5.8172585905611776;27.12186957133728;0.16249127782279935;0.16215073756591653;2.7920377500703304;3.876158011179868;43.142058717970535;16.863335241636864;19.603366343795724;20.34294034610787;0.16214511257683178;40.60578301885909;113.23307794789856;31.437839565996644;23.509314606839453;0.1621371362116357;0.16247480377703455;11.62751532696637;0.16302511750204504;0.1622487123652923;1.572252902407735;0.1625451759097214;13.768954686742646;1.5657983187963769;24.557872673716464;0.16255622255192786;24.895950855753227;28.014689628405172;0.16222869105298407;0.16252861774002247;32.65908049134469;22.839341591568804;0.1621731883259904;0.16212337613715871;10.976808511070644;4.899211529579317;11.97746399404352;21.383681821884913;9.081365154449442;23.10309305724697;0.16213606417784848;22.476634142244556
19;22.464615715150924;8.346674241101953;16.795245076135018;33.995200877794765;20.2709720077263;0.16231680796789053;0.10804954228902114;0.10864066376728818;21.897835577559764;26.057472201667558;6.981369262897828;32.70394787588473;17.466364961219156;10.890060157624392;21.215199360346933;8.710134879920062;8.658821222125365;1.9459326674402766;8.167085174941292;0.11830370866333373;18.942502101115867;0.16202844504544783;0.16237641217345541;0.16204981842231594;1.3723180964816801;31.838919660524557;21.894294819474393;0.1624466400097887;0.162038923089062;26.468200278076203;27.16961592330856;20.73407376174293;20.958485888310193;21.26363450529754;13.160022984727899;2.283458154588289;48.42279013011896;15.970275028351086;6.002457468869151;29.02014559502633;0.16242135127786886;0.16206237547773328;2.8768545624239374;3.3410967579615938;45.856352680725635;16.608756694937792;21.939908680431124;20.562463490626186;0.16205675355464721;41.248003656525036;116.96254337381077;49.71835363100696;26.1592451613536;0.16204878153720087;0.16240418990164132;14.779199195413877;0.16298473510318448;0.1621672581152358;1.5595707542805215;0.16247811167183773;14.35038460241825;2.8257272543262397;25.046481401199394;0.1624896342639759;28.278045475203665;29.771103465120408;0.1621458796242185;0.16246076751304858;35.06372005204726;24.716209780100797;0.16208453477808768;0.1620341275832203;10.805884502598103;4.832599326225276;14.864443299710354;22.06932716864332;10.352621870486923;27.149161150731093;0.16204672819958524;23.797741533882068
20;24.02199563157795;9.004016680918427;19.198214565376823;37.69595590933168;22.281403296438768;0.16219409226895493;0.10795072337510529;0.10859884501687486;24.231997909802665;28.461641761336832;7.326740670334864;33.83519378600094;17.774550760996632;10.715819636751267;23.350686158943603;15.194981063338652;7.499009795847801;1.514952412140925;7.686378455456384;0.11821028948277791;19.31297404527526;0.16187659968890072;0.16226445814935964;0.16189637418325542;1.3334974240054154;43.23300593837338;34.859889470562486;0.16233981239109566;0.16189772002983183;27.653892234948117;27.18328767747371;19.158479490818564;25.427733962511066;23.96745829947434;13.50041067812278;21.313801392296096;53.15324441304453;19.712044418202783;6.227583282050617;30.172538617805905;0.1623114903746233;0.1619120808250529;3.147019677539583;3.7795032738424426;52.43186316817344;17.239634007635097;21.964639703041648;22.34485212600436;0.1619064641161929;39.18242600091617;120.27575389880076;26.022624373410245;31.153381651357115;0.16189849949136448;0.1622928351668168;13.665175483686332;0.16292201253068261;0.16203083700165005;1.6414756721725123;0.1623748926536121;18.095369825554997;1.1116164438177971;27.3726543874485;0.16238712009054498;29.373755339277203;31.95517184336898;0.1620059013560536;0.16235546627875347;35.7156912239576;24.57420154382016;0.16194020372387305;0.16188228627027496;7.009099494757417;5.47145505364901;13.934739682527864;23.27407300106041;9.930908719935463;28.720701921087226;0.1618950817024513;24.778816123107195
21;25.000943709704394;8.815842884722738;38.65667304710003;33.74170614480218;23.398736903382193;0.16210658645000245;0.3255430473164741;0.10856759037491112;25.70120741614701;28.314188392273383;7.028094651816441;32.49816924403354;13.419915837852288;11.824581629931373;23.598058630454897;14.245725775716103;7.502338378865492;1.896048822508849;7.563778918574131;0.11814049251028709;19.177580950622055;0.16176189108829825;0.16218271880549381;0.1617856699105183;2.5407861159985705;32.21905616431814;31.187343446009585;0.1622610600837611;0.1617889017133934;29.54988911041135;29.402751252158488;19.695968206386645;26.258019632479883;25.054112594666172;15.194377475961119;65.57846773841973;51.66520088468278;19.717291611128783;6.120113937517462;32.18295808543586;0.162230462352139;0.1617999497727097;3.7325330935441756;3.7474376016431408;53.94123005384517;18.456383763357557;22.83575895835437;21.986058154353092;0.16179433695403345;40.65534503259727;116.5935072857634;26.583815317631064;30.928336561756726;0.16178637784540834;0.16221070937843013;12.72348939808143;0.16287553486743175;0.1619302611028263;1.8298850673914635;0.16229897260892626;19.004985230685755;1.127900275995348;27.6195869684498;0.1623116696234686;29.809643726442083;34.27123503881685;0.16190292043344173;0.16227788237536908;37.83069378434142;26.95291884750614;0.16183168780195134;0.16176756471567444;5.1873269601745635;5.153866099025843;13.642620885507542;26.325857846475415;10.93184860092062;29.98023426194158;0.16178114937846252;28.43608818601223
22;26.237604388773526;8.480533141287541;38.61440988981855;30.568157128908712;21.188126234165406;0.1620212044995846;0.10780717599989083;0.10853670111244813;26.322384835732134;31.262294720984084;7.26488487958179;34.52657232795037;13.193912282903804;9.028814394408872;23.12156958180243;13.910420156073137;7.896655544094393;1.589595224428422;8.248841505019405;0.11807473389554349;22.4254936347632;0.16165189640603347;0.16210542270645112;0.161681290127526;1.6294328652588632;32.7030945691628;25.26422796408777;0.162184181456566;0.16168374368337235;32.65894576273524;31.135222585397116;31.7492827620711;26.64177875840943;25.635385146176514;16.80256311307933;47.006904686305774;56.82441722440841;21.858286887070804;6.339299780931257;33.05136193485083;0.16215152943198072;0.16169152574839615;3.8007446191230287;3.0097980713719905;55.107444704752695;18.756391043803944;25.566359899741155;24.966169239999424;0.16168591669079413;40.08160486447049;124.43009890636941;33.38425364296357;32.232125250098434;0.16167796291539702;0.1621307408559028;13.666894340263514;0.16282878515470492;0.16183319303586677;1.6566034934708083;0.16222470308485154;20.701499218675366;1.0595245056122553;26.9045397377132;0.16223764366145835;34.087919935616775;34.56768674725028;0.1618035043768226;0.16220201320252536;36.724635340711906;29.395316911122936;0.16172733612651963;0.16165756802128092;9.227903821680075;5.307589931379597;13.855890538242106;27.57489105450512;10.575287726059573;32.58792333997004;0.16167103672782301;30.751349333308593
23;26.64473373994072;9.029368991566281;37.65183864478791;24.600836248550717;23.428763862513208;0.1619873458917589;0.10778459753855872;0.10852320914692803;25.889628013718628;38.192694220321286;7.256496088623822;32.731528531395234;12.652961043923922;8.532842080883842;18.78449090214086;13.950937629598204;8.48323321029714;1.89208547407906;7.959235509745738;0.11804961230093472;22.432997748436375;0.1616191829243854;0.162060990461612;0.1616470805166761;1.6833781977849835;36.55447388300751;22.89661821218445;0.1621505131067266;0.161646780845984;33.022871951099575;31.130704006300082;33.82555856703814;28.442543595594792;26.824840778220494;16.370159275320123;39.24523964996679;55.3414705787024;20.522682526909772;6.2390840846050555;36.5809267347505;0.16211781469153122;0.16165873072437495;3.810773920548951;4.220837773293908;54.627350265522956;17.390078319363827;25.659704289914664;27.67938729010234;0.16165312280311342;39.83498454813826;121.60736470455309;38.48324265630056;31.73957042314909;0.16164517064149309;0.16209699804067165;14.090683650830318;0.1628087259884014;0.16179907796658322;7.117718913548643;0.16219027306040038;22.208003556215914;1.0809119832055738;28.554034551071673;0.1622040224313791;33.36299804078726;33.048333014935324;0.1617693144642782;0.16216836171350382;35.35729644715686;30.406046690604523;0.1616919489564395;0.1616248649097717;9.429777122302859;5.740050887244448;15.334542307894655;28.344023728500666;10.527210771461222;31.26589774787319;0.1616385185372774;28.97754412048651
24;27.2410943364425;8.837149158427025;33.87126685249666;26.89307600528456;25.115035598397018;0.16195801920519942;0.3563244250139219;0.10851307412165971;26.285342662796097;38.21132495799368;7.676600292329379;31.148495591486054;11.179920223787637;8.545749149634231;15.537257309635436;13.684311808976672;7.706144704464639;2.1185864875458744;8.729372637271492;0.1180279690704705;23.071033748221566;0.16158843613283677;0.1620277584718098;0.16161649042287196;1.2147926948892063;36.275518319189025;23.433293207926454;0.16212216108973584;0.16161957440569405;34.58231644417648;35.43824168645617;33.98190998550462;29.0330557254097;26.302788286582835;18.242488563106544;34.08413798877535;52.49426191798412;21.894142743762703;6.340953077410838;38.931164382058505;0.16208918693543883;0.16162796063904394;3.587972065819555;3.986681433300111;52.705061824804936;19.23641442342813;27.955777785698377;30.4473840717572;0.16162235378548148;40.76555610888795;123.54298634454533;39.60880944905037;31.230303636356332;0.16161440313779565;0.16206822996287995;15.13435042000128;0.16279331547126588;0.1617681968813691;4.159975254046361;0.1621619049649734;22.656337563615505;1.1818489303584894;29.04263134655065;0.1621760476768465;32.17691550226874;31.171029846816417;0.16173823549820152;0.16214014318298778;37.10024166685336;30.74680275551045;0.16166254338565322;0.16159411696389114;4.938230554090902;5.842296416805569;15.880958212383891;29.666668599926325;11.466553438708837;30.204648538927998;0.16160773733784436;29.899393638313647
25;28.409703323846546;10.113432352714717;34.49858537698158;25.2741104744161;25.380450879711773;0.1618853804473471;0.5591630478815017;0.1084865870458143;28.80282909010601;37.39793566285736;6.941611963773793;31.54055927941218;12.076867773533856;7.536730160808669;16.927581839422448;13.674940716976081;7.5166711189836715;4.288023935706634;11.418157069689377;0.11797171306741157;21.70121401511562;0.16149937788484808;0.1619579569486581;0.16152736992570624;1.269045674703341;35.271613705430084;25.466548183585275;0.16205586842637038;0.16153524724436458;35.30034582926674;36.3089517686503;33.38134234795919;33.29994062862042;26.519058982219708;20.0225461645967;5.548197324151208;60.524707445991154;22.641913196449067;6.57360240470258;41.43618583740638;0.16202143670840086;0.16153973497533372;3.956597777534559;10.238089977181843;54.13810682306336;17.42258577005695;29.708552582639342;30.697237384297445;0.16153413118158677;41.59737881528323;145.83472127788366;33.34613943795694;32.65334024222686;0.16152618487441425;0.1619997337329561;15.756083239506967;0.16275360520592214;0.16168704426876446;5.851532573040663;0.16209719269658998;24.543269755482225;1.108158670631915;29.106724238822153;0.16211174582155474;32.203021245360915;32.689739992684366;0.16165548761320428;0.16207455498280596;43.10155261608611;27.677657499801985;0.16157771232304405;0.16150504979772623;5.3165725364858165;5.8916813860297905;13.6667011526485;31.574055461210488;12.013981153049047;26.97363905014828;0.16151867167980563;31.86803626564265
26;29.191008981418186;10.776881128281538;35.1405116978371;25.76608267960291;26.661742132618627;0.1618333320483773;0.5285216922856636;0.10846716409527443;29.421605889234264;39.05083872151721;6.661253574891067;30.804564220129222;12.974124804510856;10.070307433094717;15.265708219517307;13.60790096519361;8.690755677055002;3.659659125257528;14.488647927705495;0.11793092542904757;22.9782748400514;0.1614336793708888;0.16190742325148186;0.16146540713339383;1.0018563759489787;34.60568443290265;27.175521837502387;0.16200806279527086;0.1614683244571034;38.25487094243144;37.65181011426461;29.833884482024857;32.09171402950236;24.923822122765102;20.426510756320454;7.910496772553706;64.92543047615189;24.250494184916246;6.450219450242672;44.42892606593661;0.16197262352507183;0.16147548520468882;3.7747868115494922;9.02123944470419;53.40530614115917;17.791707327230927;30.16796160632498;31.41487248975946;0.1614698836399662;40.23241353501212;150.1310838069177;30.26234945452877;33.972967885539354;0.16146194049290752;0.16195042181054922;15.690024144278317;0.1627247884213366;0.16162915848414267;3.3680333680847503;0.1620505012443661;22.266210567827578;1.071223225794574;30.917335495926352;0.16206536440949082;34.7159107531507;36.11023111139702;0.1615963260429309;0.1620272533336454;45.25663818457968;27.444740282310487;0.16151384848784583;0.16143934551649777;5.224353314578002;5.903951053503644;13.850240726079994;32.227493260255905;13.658181613849834;34.2884979832238;0.1614533131424655;31.906252620652616
27;31.711916093578868;10.617999759762176;38.13965530190469;35.02512397433638;30.90261234635383;0.16166039036389498;0.5227662027294472;0.10840449769785512;31.24307486987807;42.56402972033227;3.711373749159761;30.52202716413127;16.330163259121772;9.652147895517343;16.013394112019018;14.040073643856152;7.528291104523397;6.368002050036157;18.150546760663772;0.11779881351550778;24.378884217356752;0.1612248746336592;0.16172781803071307;0.16126120177437184;1.4181053155792653;35.66332188231126;27.050326925908756;0.16184843313697012;0.16127254654406759;37.929183255696884;39.90316843401813;38.09448080419044;33.196631949450875;27.30519931192098;21.22679740081565;42.377370355604604;69.68986580862445;30.010570511870487;6.438507516112088;46.68974893373354;0.16180986020496507;0.16126903011906066;4.126601342216019;9.200994416313229;56.469120142319106;17.56067623827874;29.959842532993186;33.807986930201004;0.1612634357154904;41.647666529165214;167.13258224552428;33.21357637795835;35.20524147954177;0.16125550272460898;0.16178612830665362;17.59760913463859;0.16263052532218972;0.16143864445131687;1.8082432649599558;0.16189353044363028;28.096092641394282;1.1252828105221166;36.4353338517999;0.16191022268364663;42.818404347571004;40.22108263702069;0.16140239998315734;0.16186921191459427;49.6209000289801;32.08149856313708;0.16131504536333596;0.16123053741465382;4.447784345210102;14.34612672890566;13.943835278682403;34.07518192476752;14.988929517177132;36.87931967590472;0.16124466761134545;33.566702368130336
